file_id,neighborhood,date,count,type,x,y
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6283077.292858262,1840702.6575189573
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6282770.807394192,1840961.610259648
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6282476.799047736,1840551.8493537707
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6282751.156633265,1840197.6503119518
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6282110.976649258,1840177.8803093052
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6282904.491439914,1840075.7138736725
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6283795.621616004,1839937.5393224254
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6284470.503479453,1840685.9531706038
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6284084.224163474,1840327.2369936332
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6284151.307630346,1840326.6747327049
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6285077.021008018,1840484.8113376852
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6284851.507939184,1840190.1004625617
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6284756.59749739,1840025.0004722362
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6285131.8851544615,1839906.2308691866
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6285353.899387959,1839914.4243257935
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6285069.278563849,1840696.0159372208
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6284052.390935434,1841523.9621390402
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6283208.877614518,1840912.6943457953
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,2,1,6282492.214376414,1840968.9724264208
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,4,1,6282494.428255446,1840727.651349461
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,3,1,6282365.114673004,1840703.5995135896
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,5,1,6282635.719714306,1840887.3354608428
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,2,1,6282501.622340226,1840048.9277109785
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,4,1,6282191.085593136,1839976.1234407553
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,2,1,6283870.627587982,1840163.131772643
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,3,1,6284853.292136683,1839913.5930359594
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,3,6285196.185941444,1841790.867879018
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,3,6282305.339880476,1840880.0502718894
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,1,6282376.908400195,1840824.151924968
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,3,2,6282394.0465432955,1840959.740949638
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,7,2,6282480.052350768,1840818.2602867775
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,4,2,6282624.232902496,1840791.9161563518
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,8,2,6282674.730673952,1840701.0044631506
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,2,6282708.8228109265,1840957.1026483583
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,5,2,6282426.853723965,1840688.0006393692
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,2,6282388.951747983,1840542.531375307
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,2,6282693.775780705,1840570.1393039734
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,2,6282464.579727307,1839973.8311462007
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,2,6284022.0554309795,1840307.6495182111
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,2,6284168.568539599,1840472.3170001297
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,2,6284437.8231532285,1840545.4672770782
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,2,6284766.79117631,1840437.1401743493
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,7,2,6284921.66055986,1840440.8692705075
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,2,2,6285120.881230674,1840695.5834288143
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,2,2,6284920.31422048,1839908.0041536533
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,1,2,6284761.02116716,1839964.6377648658
ZZEUKL1vRIDpN9EP32mwdn3KZYt1QrCpGDqkvA==,east_village,2022-03-01,2,2,6284048.212797969,1841604.4313319207
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6282349.319906482,1840358.2737013781
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6281969.334318623,1840041.284567152
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6282331.553013434,1840044.9521411238
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6282693.427761519,1839945.9536478808
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6283044.9000768205,1840068.5511331405
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6283251.492155182,1840191.8429797
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6283268.607359699,1840310.6393599687
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6284110.896115355,1840565.9736298353
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6284098.918768624,1840317.467090039
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6284298.707562955,1840073.3491917185
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6284312.477053144,1840856.7999764753
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6284911.734821387,1840092.0254181824
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6285207.140021909,1840112.2238982657
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6285068.900146865,1840431.6967094496
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6284585.031810212,1840709.5974874974
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6285101.052013714,1841712.1872800027
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6282193.892417083,1840537.336223406
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,2,1,6282429.649456529,1841049.544898918
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,2,6282345.485425754,1840877.034220877
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,5,2,6282512.636827459,1840870.82955754
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,5,1,6282523.528026641,1840795.1274640267
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,9,1,6282361.876531906,1840779.691512273
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,4,1,6282618.6918713525,1840924.356911885
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,6,1,6282618.474641843,1840859.5151852232
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,5,2,6282696.088823016,1840740.2647994892
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,3,1,6282757.311898039,1840718.3571223596
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,4,1,6282361.442072887,1840650.0080589491
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,6,1,6282461.7437753845,1840649.5273472797
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,1,6282422.556533154,1840595.6795184885
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,7,2,6282656.774863574,1840648.5926301451
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,3,1,6282723.642665238,1840648.2721556989
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,2,6283549.395495069,1840957.7213163953
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,3,1,6282192.263195758,1840051.0232734417
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,2,6284030.624113301,1841555.210554487
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,4,1,6283817.373570585,1841107.7367808218
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,2,6284411.692608092,1840532.1106314964
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,3,1,6284466.221013841,1840175.2140728177
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,4,1,6284326.152790422,1839948.9356845971
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,3,6285195.781399406,1841711.7332745374
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,2,1,6284935.363670587,1840491.775907782
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,8,2,6284929.483611975,1840399.9435012147
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,3,1,6284817.74763652,1840314.0219897428
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,4,2,6285130.648193204,1840566.489871753
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,2,6285197.117740767,1840447.2928984265
SoaI7LpLthBqFu/ckc2CMD/bJ7YbARVWKm2QHA==,east_village,2022-03-29,1,2,6284772.390696333,1840081.886118835
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6282055.030225035,1840828.4465869572
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6282411.793768487,1840962.191876058
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6282338.723585586,1840565.6319836124
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6282973.285705489,1840949.9808418462
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6282972.313340668,1840331.7669703073
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6283048.181306579,1840457.8198839456
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6282327.7272271365,1840080.014449655
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6282482.56016005,1840089.2090832612
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6282608.383430212,1840065.630197008
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6282900.49987371,1840051.1093754384
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6283251.533296951,1840184.9229490005
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6283260.24073102,1839930.9051568143
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6283602.46189992,1840837.6055676069
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6283805.768913635,1841089.0968347336
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6283888.848223206,1840823.1530304987
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6283741.750359542,1839941.7267331672
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6284017.394565804,1839993.6406493108
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6284177.179651914,1839931.0179570988
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6284928.438702597,1840507.171622073
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6285057.792746125,1840809.2230004412
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6285148.3974843975,1840708.7856225695
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6285042.682045107,1840472.6909906869
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6285323.143850375,1839911.8419078582
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6284170.8659625,1840405.8020303843
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6284038.115699799,1840319.066060549
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,5,2,6282336.404551507,1840880.29221864
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,8,2,6282473.987280173,1840884.1725486016
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,5,1,6282346.727763217,1840775.2916661957
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,1,6282484.549866348,1840801.2486242673
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,7,2,6282420.561046173,1840713.6932408994
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,7,2,6282726.890536442,1840952.9170736722
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,5,2,6282611.21094714,1840854.937936399
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,2,6282771.893687496,1840875.102599599
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,8,2,6282638.3654577825,1840716.6175884064
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,7,1,6282735.717657744,1840709.937595541
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,2,1,6283178.851909665,1840881.2927169183
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,3,2,6283470.788822314,1840850.2144242662
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,2,1,6283470.010855301,1840778.465382909
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,2,1,6282767.225885421,1840444.6083514553
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,3,1,6282201.96380059,1840109.112492936
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,2,1,6282768.826796103,1840063.718232098
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,2,1,6283749.844114708,1841216.7202909763
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,2,6284039.940742207,1841544.455489572
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,2,1,6284092.319900812,1840561.2944096087
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,2,1,6284027.972018938,1840440.6240840757
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,2,6284089.746625309,1840323.9706574269
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,2,1,6283743.90472973,1840140.4163861566
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,3,6285142.93647257,1841790.745253339
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,2,1,6285106.670865283,1840560.246374055
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,2,2,6285175.492151423,1840564.9461175497
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,2,6285059.154282342,1840406.256252974
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,2,2,6285185.695675901,1840448.9072510505
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,3,2,6285127.077914237,1840328.1686410566
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,2,1,6285067.921560027,1840157.7576178154
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,2,6285188.134397212,1840145.285330078
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,1,2,6285061.293785571,1840075.0385468642
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,5,1,6285198.457608922,1840040.2847776336
fhcRjMbKV1Da2mNnvJXZWIn28t20QJTUxo2NKw==,east_village,2022-04-29,2,2,6285099.84869302,1839931.062472922
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,1,1,6282888.618379171,1840449.637544266
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,1,1,6283322.588311774,1839983.5056036245
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,1,1,6284631.059109277,1840531.215759994
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,1,1,6284641.64503612,1840358.6432209397
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,1,1,6283590.881200776,1840062.820015357
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,1,1,6282688.039364053,1840580.1800893028
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,3,1,6282399.0289842235,1840980.7826378327
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,7,1,6282314.727414015,1840819.5403534858
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,3,1,6282448.810247716,1840840.3294958507
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,5,2,6282493.334896815,1840796.9443739685
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,9,2,6282375.748886868,1840700.5861827505
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,7,2,6282639.03960468,1840952.4408685884
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,5,1,6282745.167311092,1840962.6095851269
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,9,2,6282599.426254199,1840796.3313399346
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,1,2,6282766.920749239,1840789.972516174
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,8,2,6282677.253517551,1840693.45300021
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,2,1,6283007.549303182,1840944.920506658
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,3,2,6283448.284334874,1840829.1631946662
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,2,1,6283459.142879432,1840737.4537849035
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,2,1,6282139.5954431975,1840216.762534863
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,3,1,6282787.78363618,1840353.1825582003
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,2,1,6282942.711182308,1839931.7908673056
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,1,2,6284187.811814867,1841558.063260292
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,1,2,6283873.81293333,1841171.7270768427
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,2,1,6284082.924155166,1840259.4430854183
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,2,1,6284618.310415221,1840062.2741399987
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,4,2,6284937.820354353,1840427.014557354
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,1,2,6284820.125297319,1840298.311114419
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,1,2,6285043.748141107,1840377.883645745
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,1,3,6284908.952321611,1841801.881345013
TAG0pgnY7bdE+2E0w/JrUUCmMNohVQ80bfRKbg==,east_village,2022-05-27,2,2,6285333.263227604,1841783.2565830187
DRbqX5B6PRXyqbQprBAc8cbZnH/Hcme84gbfeQ==,east_village,2022-06-30,1,1,6282897.505676237,1840939.3883603725
DRbqX5B6PRXyqbQprBAc8cbZnH/Hcme84gbfeQ==,east_village,2022-06-30,1,1,6282047.541957067,1840580.7290717307
DRbqX5B6PRXyqbQprBAc8cbZnH/Hcme84gbfeQ==,east_village,2022-06-30,1,1,6282197.935989972,1840589.1532713142
DRbqX5B6PRXyqbQprBAc8cbZnH/Hcme84gbfeQ==,east_village,2022-06-30,1,1,6282128.286534689,1840320.6904508146
DRbqX5B6PRXyqbQprBAc8cbZnH/Hcme84gbfeQ==,east_village,2022-06-30,1,1,6282952.099062315,1840313.1651776691
DRbqX5B6PRXyqbQprBAc8cbZnH/Hcme84gbfeQ==,east_village,2022-06-30,1,1,6283539.264234439,1840562.7317929906
DRbqX5B6PRXyqbQprBAc8cbZnH/Hcme84gbfeQ==,east_village,2022-06-30,1,1,6282622.717755936,1840749.6172141612
DRbqX5B6PRXyqbQprBAc8cbZnH/Hcme84gbfeQ==,east_village,2022-06-30,1,1,6282711.392664774,1840187.5528362321
DRbqX5B6PRXyqbQprBAc8cbZnH/Hcme84gbfeQ==,east_village,2022-06-30,1,1,6283738.187456425,1840947.7718883508
DRbqX5B6PRXyqbQprBAc8cbZnH/Hcme84gbfeQ==,east_village,2022-06-30,1,1,6283882.901235537,1840945.5029538055
DRbqX5B6PRXyqbQprBAc8cbZnH/Hcme84gbfeQ==,east_village,2022-06-30,1,1,6284026.700300949,1840856.990812521
DRbqX5B6PRXyqbQprBAc8cbZnH/Hcme84gbfeQ==,east_village,2022-06-30,1,1,6284030.187646925,1841185.7930382132
DRbqX5B6PRXyqbQprBAc8cbZnH/Hcme84gbfeQ==,east_village,2022-06-30,1,1,6283895.576644065,1841090.8638317508
DRbqX5B6PRXyqbQprBAc8cbZnH/Hcme84gbfeQ==,east_village,2022-06-30,1,1,6283737.407544722,1840349.3723748864
DRbqX5B6PRXyqbQprBAc8cbZnH/Hcme84gbfeQ==,east_village,2022-06-30,1,1,6284386.961632145,1840182.8463572175
DRbqX5B6PRXyqbQprBAc8cbZnH/Hcme84gbfeQ==,east_village,2022-06-30,1,1,6284650.3318752535,1840345.8410347493
